"location","target_end_date","target","observation","as_of"
"HHS Region 6",2019-10-12,"ili perc",2.58443,2019-10-19
"HHS Region 6",2019-10-19,"ili perc",2.66907,2019-10-19
"HHS Region 7",2019-08-03,"ili perc",0.291007,2019-10-19
"HHS Region 7",2019-08-10,"ili perc",0.312979,2019-10-19
"HHS Region 7",2019-08-17,"ili perc",0.273889,2019-10-19
"HHS Region 7",2019-08-24,"ili perc",0.401812,2019-10-19
"HHS Region 7",2019-08-31,"ili perc",0.520838,2019-10-19
"HHS Region 7",2019-09-07,"ili perc",0.629462,2019-10-19
"HHS Region 7",2019-09-14,"ili perc",0.727508,2019-10-19
"HHS Region 7",2019-09-21,"ili perc",0.655105,2019-10-19
"HHS Region 7",2019-09-28,"ili perc",1.0433,2019-10-19
"HHS Region 7",2019-10-05,"ili perc",0.913173,2019-10-19
"HHS Region 7",2019-10-12,"ili perc",1.22401,2019-10-19
"HHS Region 7",2019-10-19,"ili perc",1.85326,2019-10-19
"HHS Region 8",2019-08-03,"ili perc",0.831885,2019-10-19
"HHS Region 8",2019-08-10,"ili perc",0.848477,2019-10-19
"HHS Region 8",2019-08-17,"ili perc",0.906693,2019-10-19
"HHS Region 8",2019-08-24,"ili perc",1.05053,2019-10-19
"HHS Region 8",2019-08-31,"ili perc",1.37629,2019-10-19
"HHS Region 8",2019-09-07,"ili perc",1.58486,2019-10-19
"HHS Region 8",2019-09-14,"ili perc",1.64919,2019-10-19
"HHS Region 8",2019-09-21,"ili perc",1.63715,2019-10-19
"HHS Region 8",2019-09-28,"ili perc",1.62831,2019-10-19
"HHS Region 8",2019-10-05,"ili perc",1.79119,2019-10-19
"HHS Region 8",2019-10-12,"ili perc",1.76145,2019-10-19
"HHS Region 8",2019-10-19,"ili perc",1.90042,2019-10-19
"HHS Region 9",2019-08-03,"ili perc",0.789617,2019-10-19
"HHS Region 9",2019-08-10,"ili perc",1.07672,2019-10-19
"HHS Region 9",2019-08-17,"ili perc",0.965935,2019-10-19
"HHS Region 9",2019-08-24,"ili perc",0.935691,2019-10-19
"HHS Region 9",2019-08-31,"ili perc",1.13983,2019-10-19
"HHS Region 9",2019-09-07,"ili perc",1.22113,2019-10-19
"HHS Region 9",2019-09-14,"ili perc",1.15992,2019-10-19
"HHS Region 9",2019-09-21,"ili perc",1.2762,2019-10-19
"HHS Region 9",2019-09-28,"ili perc",1.30356,2019-10-19
"HHS Region 9",2019-10-05,"ili perc",1.44254,2019-10-19
"HHS Region 9",2019-10-12,"ili perc",1.55335,2019-10-19
"HHS Region 9",2019-10-19,"ili perc",1.80811,2019-10-19
"HHS Region 10",2019-08-03,"ili perc",0.29988,2019-10-19
"HHS Region 10",2019-08-10,"ili perc",0.289678,2019-10-19
"HHS Region 10",2019-08-17,"ili perc",0.226204,2019-10-19
"HHS Region 10",2019-08-24,"ili perc",0.382112,2019-10-19
"HHS Region 10",2019-08-31,"ili perc",0.307925,2019-10-19
"HHS Region 10",2019-09-07,"ili perc",0.365761,2019-10-19
"HHS Region 10",2019-09-14,"ili perc",0.433748,2019-10-19
"HHS Region 10",2019-09-21,"ili perc",0.325311,2019-10-19
"HHS Region 10",2019-09-28,"ili perc",0.617736,2019-10-19
"HHS Region 10",2019-10-05,"ili perc",0.852813,2019-10-19
"HHS Region 10",2019-10-12,"ili perc",1.03592,2019-10-19
"HHS Region 10",2019-10-19,"ili perc",1.10382,2019-10-19
"US National",2019-08-03,"ili perc",0.732595,2019-10-26
"US National",2019-08-10,"ili perc",0.765306,2019-10-26
"US National",2019-08-17,"ili perc",0.739879,2019-10-26
"US National",2019-08-24,"ili perc",0.856283,2019-10-26
"US National",2019-08-31,"ili perc",1.00743,2019-10-26
"US National",2019-09-07,"ili perc",1.15104,2019-10-26
"US National",2019-09-14,"ili perc",1.25204,2019-10-26
"US National",2019-09-21,"ili perc",1.26341,2019-10-26
"US National",2019-09-28,"ili perc",1.34344,2019-10-26
"US National",2019-10-05,"ili perc",1.49722,2019-10-26
"US National",2019-10-12,"ili perc",1.61575,2019-10-26
"US National",2019-10-19,"ili perc",1.76552,2019-10-26
"US National",2019-10-26,"ili perc",1.89972,2019-10-26
"HHS Region 1",2019-08-03,"ili perc",0.356161,2019-10-26
"HHS Region 1",2019-08-10,"ili perc",0.404319,2019-10-26
"HHS Region 1",2019-08-17,"ili perc",0.433079,2019-10-26
"HHS Region 1",2019-08-24,"ili perc",0.670831,2019-10-26
"HHS Region 1",2019-08-31,"ili perc",0.539789,2019-10-26
"HHS Region 1",2019-09-07,"ili perc",0.849455,2019-10-26
"HHS Region 1",2019-09-14,"ili perc",1.08256,2019-10-26
"HHS Region 1",2019-09-21,"ili perc",0.94858,2019-10-26
"HHS Region 1",2019-09-28,"ili perc",1.06495,2019-10-26
"HHS Region 1",2019-10-05,"ili perc",0.895478,2019-10-26
"HHS Region 1",2019-10-12,"ili perc",1.01169,2019-10-26
"HHS Region 1",2019-10-19,"ili perc",1.11607,2019-10-26
"HHS Region 1",2019-10-26,"ili perc",1.10465,2019-10-26
"HHS Region 2",2019-08-03,"ili perc",1.30084,2019-10-26
"HHS Region 2",2019-08-10,"ili perc",1.35354,2019-10-26
"HHS Region 2",2019-08-17,"ili perc",1.24566,2019-10-26
"HHS Region 2",2019-08-24,"ili perc",1.39651,2019-10-26
"HHS Region 2",2019-08-31,"ili perc",1.32212,2019-10-26
"HHS Region 2",2019-09-07,"ili perc",1.32048,2019-10-26
"HHS Region 2",2019-09-14,"ili perc",1.71172,2019-10-26
"HHS Region 2",2019-09-21,"ili perc",1.73899,2019-10-26
"HHS Region 2",2019-09-28,"ili perc",1.84322,2019-10-26
"HHS Region 2",2019-10-05,"ili perc",2.13112,2019-10-26
"HHS Region 2",2019-10-12,"ili perc",2.05616,2019-10-26
"HHS Region 2",2019-10-19,"ili perc",2.56327,2019-10-26
"HHS Region 2",2019-10-26,"ili perc",2.43992,2019-10-26
"HHS Region 3",2019-08-03,"ili perc",0.486716,2019-10-26
"HHS Region 3",2019-08-10,"ili perc",0.461385,2019-10-26
"HHS Region 3",2019-08-17,"ili perc",0.486512,2019-10-26
"HHS Region 3",2019-08-24,"ili perc",0.517061,2019-10-26
"HHS Region 3",2019-08-31,"ili perc",0.539185,2019-10-26
"HHS Region 3",2019-09-07,"ili perc",0.641705,2019-10-26
"HHS Region 3",2019-09-14,"ili perc",0.783524,2019-10-26
"HHS Region 3",2019-09-21,"ili perc",0.878713,2019-10-26
"HHS Region 3",2019-09-28,"ili perc",0.981627,2019-10-26
"HHS Region 3",2019-10-05,"ili perc",1.18024,2019-10-26
"HHS Region 3",2019-10-12,"ili perc",1.30621,2019-10-26
"HHS Region 3",2019-10-19,"ili perc",1.38758,2019-10-26
"HHS Region 3",2019-10-26,"ili perc",1.56783,2019-10-26
"HHS Region 4",2019-08-03,"ili perc",0.607853,2019-10-26
"HHS Region 4",2019-08-10,"ili perc",0.596077,2019-10-26
"HHS Region 4",2019-08-17,"ili perc",0.706105,2019-10-26
"HHS Region 4",2019-08-24,"ili perc",0.887707,2019-10-26
"HHS Region 4",2019-08-31,"ili perc",1.03792,2019-10-26
"HHS Region 4",2019-09-07,"ili perc",1.3066,2019-10-26
"HHS Region 4",2019-09-14,"ili perc",1.22772,2019-10-26
"HHS Region 4",2019-09-21,"ili perc",1.24678,2019-10-26
"HHS Region 4",2019-09-28,"ili perc",1.29443,2019-10-26
"HHS Region 4",2019-10-05,"ili perc",1.52398,2019-10-26
"HHS Region 4",2019-10-12,"ili perc",1.48945,2019-10-26
"HHS Region 4",2019-10-19,"ili perc",1.51925,2019-10-26
"HHS Region 4",2019-10-26,"ili perc",1.67967,2019-10-26
"HHS Region 5",2019-08-03,"ili perc",0.555753,2019-10-26
"HHS Region 5",2019-08-10,"ili perc",0.557836,2019-10-26
"HHS Region 5",2019-08-17,"ili perc",0.552133,2019-10-26
"HHS Region 5",2019-08-24,"ili perc",0.503687,2019-10-26
"HHS Region 5",2019-08-31,"ili perc",0.60047,2019-10-26
"HHS Region 5",2019-09-07,"ili perc",0.817203,2019-10-26
"HHS Region 5",2019-09-14,"ili perc",0.990395,2019-10-26
"HHS Region 5",2019-09-21,"ili perc",1.07275,2019-10-26
"HHS Region 5",2019-09-28,"ili perc",1.02766,2019-10-26
"HHS Region 5",2019-10-05,"ili perc",1.05723,2019-10-26
"HHS Region 5",2019-10-12,"ili perc",1.20529,2019-10-26
"HHS Region 5",2019-10-19,"ili perc",1.26739,2019-10-26
"HHS Region 5",2019-10-26,"ili perc",1.29857,2019-10-26
"HHS Region 6",2019-08-03,"ili perc",1.20033,2019-10-26
"HHS Region 6",2019-08-10,"ili perc",1.07901,2019-10-26
"HHS Region 6",2019-08-17,"ili perc",0.938072,2019-10-26
"HHS Region 6",2019-08-24,"ili perc",1.29701,2019-10-26
"HHS Region 6",2019-08-31,"ili perc",1.80114,2019-10-26
"HHS Region 6",2019-09-07,"ili perc",1.86675,2019-10-26
"HHS Region 6",2019-09-14,"ili perc",1.98981,2019-10-26
"HHS Region 6",2019-09-21,"ili perc",1.83456,2019-10-26
"HHS Region 6",2019-09-28,"ili perc",2.03657,2019-10-26
"HHS Region 6",2019-10-05,"ili perc",2.26669,2019-10-26
"HHS Region 6",2019-10-12,"ili perc",2.58443,2019-10-26
"HHS Region 6",2019-10-19,"ili perc",2.68802,2019-10-26
"HHS Region 6",2019-10-26,"ili perc",3.25438,2019-10-26
"HHS Region 7",2019-08-03,"ili perc",0.291007,2019-10-26
"HHS Region 7",2019-08-10,"ili perc",0.312979,2019-10-26
"HHS Region 7",2019-08-17,"ili perc",0.273889,2019-10-26
"HHS Region 7",2019-08-24,"ili perc",0.401812,2019-10-26
"HHS Region 7",2019-08-31,"ili perc",0.520838,2019-10-26
"HHS Region 7",2019-09-07,"ili perc",0.629462,2019-10-26
"HHS Region 7",2019-09-14,"ili perc",0.727508,2019-10-26
"HHS Region 7",2019-09-21,"ili perc",0.655105,2019-10-26
"HHS Region 7",2019-09-28,"ili perc",1.0433,2019-10-26
"HHS Region 7",2019-10-05,"ili perc",0.913173,2019-10-26
"HHS Region 7",2019-10-12,"ili perc",1.08762,2019-10-26
"HHS Region 7",2019-10-19,"ili perc",1.53059,2019-10-26
"HHS Region 7",2019-10-26,"ili perc",1.62223,2019-10-26
"HHS Region 8",2019-08-03,"ili perc",0.831885,2019-10-26
"HHS Region 8",2019-08-10,"ili perc",0.848477,2019-10-26
"HHS Region 8",2019-08-17,"ili perc",0.906693,2019-10-26
"HHS Region 8",2019-08-24,"ili perc",1.05053,2019-10-26
"HHS Region 8",2019-08-31,"ili perc",1.37629,2019-10-26
"HHS Region 8",2019-09-07,"ili perc",1.58486,2019-10-26
"HHS Region 8",2019-09-14,"ili perc",1.64919,2019-10-26
"HHS Region 8",2019-09-21,"ili perc",1.63715,2019-10-26
"HHS Region 8",2019-09-28,"ili perc",1.62831,2019-10-26
"HHS Region 8",2019-10-05,"ili perc",1.81236,2019-10-26
"HHS Region 8",2019-10-12,"ili perc",1.76874,2019-10-26
"HHS Region 8",2019-10-19,"ili perc",1.89698,2019-10-26
"HHS Region 8",2019-10-26,"ili perc",1.99744,2019-10-26
"HHS Region 9",2019-08-03,"ili perc",0.805527,2019-10-26
"HHS Region 9",2019-08-10,"ili perc",1.09052,2019-10-26
"HHS Region 9",2019-08-17,"ili perc",0.965874,2019-10-26
"HHS Region 9",2019-08-24,"ili perc",0.942287,2019-10-26
"HHS Region 9",2019-08-31,"ili perc",1.1923,2019-10-26
"HHS Region 9",2019-09-07,"ili perc",1.25023,2019-10-26
"HHS Region 9",2019-09-14,"ili perc",1.26232,2019-10-26
"HHS Region 9",2019-09-21,"ili perc",1.37113,2019-10-26
"HHS Region 9",2019-09-28,"ili perc",1.36078,2019-10-26
"HHS Region 9",2019-10-05,"ili perc",1.48184,2019-10-26
"HHS Region 9",2019-10-12,"ili perc",1.72301,2019-10-26
"HHS Region 9",2019-10-19,"ili perc",1.94173,2019-10-26
"HHS Region 9",2019-10-26,"ili perc",2.0432,2019-10-26
"HHS Region 10",2019-08-03,"ili perc",0.29988,2019-10-26
"HHS Region 10",2019-08-10,"ili perc",0.289678,2019-10-26
"HHS Region 10",2019-08-17,"ili perc",0.226204,2019-10-26
"HHS Region 10",2019-08-24,"ili perc",0.382112,2019-10-26
"HHS Region 10",2019-08-31,"ili perc",0.307925,2019-10-26
"HHS Region 10",2019-09-07,"ili perc",0.365761,2019-10-26
"HHS Region 10",2019-09-14,"ili perc",0.433748,2019-10-26
"HHS Region 10",2019-09-21,"ili perc",0.325311,2019-10-26
"HHS Region 10",2019-09-28,"ili perc",0.610315,2019-10-26
"HHS Region 10",2019-10-05,"ili perc",0.96998,2019-10-26
"HHS Region 10",2019-10-12,"ili perc",1.15919,2019-10-26
"HHS Region 10",2019-10-19,"ili perc",1.20741,2019-10-26
"HHS Region 10",2019-10-26,"ili perc",1.12753,2019-10-26
"US National",2019-08-03,"ili perc",0.732595,2019-11-02
"US National",2019-08-10,"ili perc",0.765306,2019-11-02
"US National",2019-08-17,"ili perc",0.738462,2019-11-02
"US National",2019-08-24,"ili perc",0.848388,2019-11-02
"US National",2019-08-31,"ili perc",1.00289,2019-11-02
"US National",2019-09-07,"ili perc",1.14552,2019-11-02
"US National",2019-09-14,"ili perc",1.24892,2019-11-02
"US National",2019-09-21,"ili perc",1.25896,2019-11-02
"US National",2019-09-28,"ili perc",1.3383,2019-11-02
"US National",2019-10-05,"ili perc",1.48849,2019-11-02
"US National",2019-10-12,"ili perc",1.61023,2019-11-02
"US National",2019-10-19,"ili perc",1.74915,2019-11-02
"US National",2019-10-26,"ili perc",1.84053,2019-11-02
"US National",2019-11-02,"ili perc",2.0702,2019-11-02
"HHS Region 1",2019-08-03,"ili perc",0.356161,2019-11-02
"HHS Region 1",2019-08-10,"ili perc",0.404319,2019-11-02
"HHS Region 1",2019-08-17,"ili perc",0.435879,2019-11-02
"HHS Region 1",2019-08-24,"ili perc",0.529895,2019-11-02
"HHS Region 1",2019-08-31,"ili perc",0.500663,2019-11-02
"HHS Region 1",2019-09-07,"ili perc",0.809818,2019-11-02
"HHS Region 1",2019-09-14,"ili perc",1.07275,2019-11-02
"HHS Region 1",2019-09-21,"ili perc",0.953149,2019-11-02
"HHS Region 1",2019-09-28,"ili perc",1.044,2019-11-02
"HHS Region 1",2019-10-05,"ili perc",0.895142,2019-11-02
"HHS Region 1",2019-10-12,"ili perc",1.01155,2019-11-02
"HHS Region 1",2019-10-19,"ili perc",1.14112,2019-11-02
"HHS Region 1",2019-10-26,"ili perc",1.13864,2019-11-02
"HHS Region 1",2019-11-02,"ili perc",1.17463,2019-11-02
"HHS Region 2",2019-08-03,"ili perc",1.30084,2019-11-02
"HHS Region 2",2019-08-10,"ili perc",1.35354,2019-11-02
"HHS Region 2",2019-08-17,"ili perc",1.24566,2019-11-02
"HHS Region 2",2019-08-24,"ili perc",1.39651,2019-11-02
"HHS Region 2",2019-08-31,"ili perc",1.32212,2019-11-02
"HHS Region 2",2019-09-07,"ili perc",1.32048,2019-11-02
"HHS Region 2",2019-09-14,"ili perc",1.71172,2019-11-02
"HHS Region 2",2019-09-21,"ili perc",1.73899,2019-11-02
"HHS Region 2",2019-09-28,"ili perc",1.84322,2019-11-02
"HHS Region 2",2019-10-05,"ili perc",2.13483,2019-11-02
"HHS Region 2",2019-10-12,"ili perc",2.05774,2019-11-02
"HHS Region 2",2019-10-19,"ili perc",2.50625,2019-11-02
"HHS Region 2",2019-10-26,"ili perc",2.0859,2019-11-02
"HHS Region 2",2019-11-02,"ili perc",2.49598,2019-11-02
"HHS Region 3",2019-08-03,"ili perc",0.486716,2019-11-02
"HHS Region 3",2019-08-10,"ili perc",0.461385,2019-11-02
"HHS Region 3",2019-08-17,"ili perc",0.486512,2019-11-02
"HHS Region 3",2019-08-24,"ili perc",0.517061,2019-11-02
"HHS Region 3",2019-08-31,"ili perc",0.539185,2019-11-02
"HHS Region 3",2019-09-07,"ili perc",0.639543,2019-11-02
"HHS Region 3",2019-09-14,"ili perc",0.783524,2019-11-02
"HHS Region 3",2019-09-21,"ili perc",0.878713,2019-11-02
"HHS Region 3",2019-09-28,"ili perc",0.981627,2019-11-02
"HHS Region 3",2019-10-05,"ili perc",1.18024,2019-11-02
"HHS Region 3",2019-10-12,"ili perc",1.30857,2019-11-02
"HHS Region 3",2019-10-19,"ili perc",1.40765,2019-11-02
"HHS Region 3",2019-10-26,"ili perc",1.57186,2019-11-02
"HHS Region 3",2019-11-02,"ili perc",1.57405,2019-11-02
"HHS Region 4",2019-08-03,"ili perc",0.607853,2019-11-02
"HHS Region 4",2019-08-10,"ili perc",0.596077,2019-11-02
"HHS Region 4",2019-08-17,"ili perc",0.706105,2019-11-02
"HHS Region 4",2019-08-24,"ili perc",0.887707,2019-11-02
"HHS Region 4",2019-08-31,"ili perc",1.03792,2019-11-02
"HHS Region 4",2019-09-07,"ili perc",1.3066,2019-11-02
"HHS Region 4",2019-09-14,"ili perc",1.22836,2019-11-02
"HHS Region 4",2019-09-21,"ili perc",1.24452,2019-11-02
"HHS Region 4",2019-09-28,"ili perc",1.29142,2019-11-02
"HHS Region 4",2019-10-05,"ili perc",1.5171,2019-11-02
"HHS Region 4",2019-10-12,"ili perc",1.49338,2019-11-02
"HHS Region 4",2019-10-19,"ili perc",1.58368,2019-11-02
"HHS Region 4",2019-10-26,"ili perc",1.76908,2019-11-02
"HHS Region 4",2019-11-02,"ili perc",1.95201,2019-11-02
"HHS Region 5",2019-08-03,"ili perc",0.555753,2019-11-02
"HHS Region 5",2019-08-10,"ili perc",0.557836,2019-11-02
"HHS Region 5",2019-08-17,"ili perc",0.552133,2019-11-02
"HHS Region 5",2019-08-24,"ili perc",0.503687,2019-11-02
"HHS Region 5",2019-08-31,"ili perc",0.60047,2019-11-02
"HHS Region 5",2019-09-07,"ili perc",0.816275,2019-11-02
"HHS Region 5",2019-09-14,"ili perc",0.989,2019-11-02
"HHS Region 5",2019-09-21,"ili perc",1.07186,2019-11-02
"HHS Region 5",2019-09-28,"ili perc",1.02645,2019-11-02
"HHS Region 5",2019-10-05,"ili perc",1.04658,2019-11-02
"HHS Region 5",2019-10-12,"ili perc",1.20908,2019-11-02
"HHS Region 5",2019-10-19,"ili perc",1.23048,2019-11-02
"HHS Region 5",2019-10-26,"ili perc",1.27398,2019-11-02
"HHS Region 5",2019-11-02,"ili perc",1.45634,2019-11-02
"HHS Region 6",2019-08-03,"ili perc",1.20033,2019-11-02
"HHS Region 6",2019-08-10,"ili perc",1.07901,2019-11-02
"HHS Region 6",2019-08-17,"ili perc",0.925983,2019-11-02
"HHS Region 6",2019-08-24,"ili perc",1.28484,2019-11-02
"HHS Region 6",2019-08-31,"ili perc",1.77937,2019-11-02
"HHS Region 6",2019-09-07,"ili perc",1.84024,2019-11-02
"HHS Region 6",2019-09-14,"ili perc",1.97188,2019-11-02
"HHS Region 6",2019-09-21,"ili perc",1.81368,2019-11-02
"HHS Region 6",2019-09-28,"ili perc",2.01778,2019-11-02
"HHS Region 6",2019-10-05,"ili perc",2.24031,2019-11-02
"HHS Region 6",2019-10-12,"ili perc",2.53925,2019-11-02
"HHS Region 6",2019-10-19,"ili perc",2.6383,2019-11-02
"HHS Region 6",2019-10-26,"ili perc",3.18131,2019-11-02
"HHS Region 6",2019-11-02,"ili perc",3.77251,2019-11-02
"HHS Region 7",2019-08-03,"ili perc",0.291007,2019-11-02
"HHS Region 7",2019-08-10,"ili perc",0.312979,2019-11-02
"HHS Region 7",2019-08-17,"ili perc",0.273889,2019-11-02
"HHS Region 7",2019-08-24,"ili perc",0.401812,2019-11-02
"HHS Region 7",2019-08-31,"ili perc",0.520838,2019-11-02
"HHS Region 7",2019-09-07,"ili perc",0.629462,2019-11-02
"HHS Region 7",2019-09-14,"ili perc",0.727508,2019-11-02
"HHS Region 7",2019-09-21,"ili perc",0.655105,2019-11-02
"HHS Region 7",2019-09-28,"ili perc",1.0433,2019-11-02
"HHS Region 7",2019-10-05,"ili perc",0.910415,2019-11-02
"HHS Region 7",2019-10-12,"ili perc",1.08702,2019-11-02
"HHS Region 7",2019-10-19,"ili perc",1.49927,2019-11-02
"HHS Region 7",2019-10-26,"ili perc",1.49909,2019-11-02
"HHS Region 7",2019-11-02,"ili perc",1.69736,2019-11-02
"HHS Region 8",2019-08-03,"ili perc",0.831885,2019-11-02
"HHS Region 8",2019-08-10,"ili perc",0.848477,2019-11-02
"HHS Region 8",2019-08-17,"ili perc",0.906693,2019-11-02
"HHS Region 8",2019-08-24,"ili perc",1.05053,2019-11-02
"HHS Region 8",2019-08-31,"ili perc",1.37629,2019-11-02
"HHS Region 8",2019-09-07,"ili perc",1.58486,2019-11-02
"HHS Region 8",2019-09-14,"ili perc",1.64919,2019-11-02
"HHS Region 8",2019-09-21,"ili perc",1.63715,2019-11-02
"HHS Region 8",2019-09-28,"ili perc",1.62831,2019-11-02
"HHS Region 8",2019-10-05,"ili perc",1.80395,2019-11-02
"HHS Region 8",2019-10-12,"ili perc",1.75599,2019-11-02
"HHS Region 8",2019-10-19,"ili perc",1.88262,2019-11-02
"HHS Region 8",2019-10-26,"ili perc",1.98156,2019-11-02
"HHS Region 8",2019-11-02,"ili perc",2.00962,2019-11-02
"HHS Region 9",2019-08-03,"ili perc",0.805527,2019-11-02
"HHS Region 9",2019-08-10,"ili perc",1.09052,2019-11-02
"HHS Region 9",2019-08-17,"ili perc",0.965874,2019-11-02
"HHS Region 9",2019-08-24,"ili perc",0.942287,2019-11-02
"HHS Region 9",2019-08-31,"ili perc",1.1923,2019-11-02
"HHS Region 9",2019-09-07,"ili perc",1.25023,2019-11-02
"HHS Region 9",2019-09-14,"ili perc",1.2604,2019-11-02
"HHS Region 9",2019-09-21,"ili perc",1.3621,2019-11-02
"HHS Region 9",2019-09-28,"ili perc",1.35427,2019-11-02
"HHS Region 9",2019-10-05,"ili perc",1.46842,2019-11-02
"HHS Region 9",2019-10-12,"ili perc",1.72146,2019-11-02
"HHS Region 9",2019-10-19,"ili perc",1.86349,2019-11-02
"HHS Region 9",2019-10-26,"ili perc",1.8839,2019-11-02
"HHS Region 9",2019-11-02,"ili perc",2.07408,2019-11-02
"HHS Region 10",2019-08-03,"ili perc",0.29988,2019-11-02
"HHS Region 10",2019-08-10,"ili perc",0.289678,2019-11-02
"HHS Region 10",2019-08-17,"ili perc",0.226204,2019-11-02
"HHS Region 10",2019-08-24,"ili perc",0.382112,2019-11-02
"HHS Region 10",2019-08-31,"ili perc",0.307925,2019-11-02
"HHS Region 10",2019-09-07,"ili perc",0.365761,2019-11-02
"HHS Region 10",2019-09-14,"ili perc",0.433748,2019-11-02
"HHS Region 10",2019-09-21,"ili perc",0.325311,2019-11-02
"HHS Region 10",2019-09-28,"ili perc",0.610315,2019-11-02
"HHS Region 10",2019-10-05,"ili perc",0.967547,2019-11-02
"HHS Region 10",2019-10-12,"ili perc",1.14186,2019-11-02
"HHS Region 10",2019-10-19,"ili perc",1.19368,2019-11-02
"HHS Region 10",2019-10-26,"ili perc",1.09887,2019-11-02
"HHS Region 10",2019-11-02,"ili perc",1.28167,2019-11-02
"US National",2019-08-03,"ili perc",0.732595,2019-11-09
"US National",2019-08-10,"ili perc",0.765306,2019-11-09
"US National",2019-08-17,"ili perc",0.738462,2019-11-09
"US National",2019-08-24,"ili perc",0.848388,2019-11-09
"US National",2019-08-31,"ili perc",1.00289,2019-11-09
"US National",2019-09-07,"ili perc",1.14552,2019-11-09
"US National",2019-09-14,"ili perc",1.24537,2019-11-09
"US National",2019-09-21,"ili perc",1.25466,2019-11-09
"US National",2019-09-28,"ili perc",1.33465,2019-11-09
"US National",2019-10-05,"ili perc",1.48371,2019-11-09
"US National",2019-10-12,"ili perc",1.60421,2019-11-09
"US National",2019-10-19,"ili perc",1.74459,2019-11-09
"US National",2019-10-26,"ili perc",1.84592,2019-11-09
"US National",2019-11-02,"ili perc",2.04076,2019-11-09
"US National",2019-11-09,"ili perc",2.27502,2019-11-09
"HHS Region 1",2019-08-03,"ili perc",0.356161,2019-11-09
"HHS Region 1",2019-08-10,"ili perc",0.404319,2019-11-09
"HHS Region 1",2019-08-17,"ili perc",0.435879,2019-11-09
"HHS Region 1",2019-08-24,"ili perc",0.529895,2019-11-09
"HHS Region 1",2019-08-31,"ili perc",0.500663,2019-11-09
"HHS Region 1",2019-09-07,"ili perc",0.809818,2019-11-09
"HHS Region 1",2019-09-14,"ili perc",1.07275,2019-11-09
"HHS Region 1",2019-09-21,"ili perc",0.953149,2019-11-09
"HHS Region 1",2019-09-28,"ili perc",1.044,2019-11-09
"HHS Region 1",2019-10-05,"ili perc",0.892168,2019-11-09
"HHS Region 1",2019-10-12,"ili perc",1.00582,2019-11-09
"HHS Region 1",2019-10-19,"ili perc",1.13475,2019-11-09
"HHS Region 1",2019-10-26,"ili perc",1.12919,2019-11-09
"HHS Region 1",2019-11-02,"ili perc",1.16754,2019-11-09
"HHS Region 1",2019-11-09,"ili perc",1.31295,2019-11-09
"HHS Region 2",2019-08-03,"ili perc",1.30084,2019-11-09
"HHS Region 2",2019-08-10,"ili perc",1.35354,2019-11-09
"HHS Region 2",2019-08-17,"ili perc",1.24566,2019-11-09
"HHS Region 2",2019-08-24,"ili perc",1.39651,2019-11-09
"HHS Region 2",2019-08-31,"ili perc",1.32212,2019-11-09
"HHS Region 2",2019-09-07,"ili perc",1.32048,2019-11-09
"HHS Region 2",2019-09-14,"ili perc",1.71172,2019-11-09
"HHS Region 2",2019-09-21,"ili perc",1.73899,2019-11-09
"HHS Region 2",2019-09-28,"ili perc",1.84322,2019-11-09
